time,system_demand
7/10/23 23:00,27656
7/11/23 0:00,26219
7/11/23 1:00,25225
7/11/23 2:00,24545
7/11/23 3:00,23977
7/11/23 4:00,23470
7/11/23 5:00,24126
7/11/23 6:00,24981
7/11/23 7:00,26192
7/11/23 8:00,26706
7/11/23 9:00,26698
7/11/23 10:00,26890
7/11/23 11:00,27294
7/11/23 12:00,28059
7/11/23 13:00,29272
7/11/23 14:00,30730
7/11/23 15:00,32672
7/11/23 16:00,34469
7/11/23 17:00,36043
7/11/23 18:00,36950
7/11/23 19:00,36704
7/11/23 20:00,35704
7/11/23 21:00,34193
7/11/23 22:00,31826
7/11/23 23:00,29505
7/12/23 0:00,27740
7/12/23 1:00,26361
7/12/23 2:00,25472
7/12/23 3:00,24760
7/12/23 4:00,24595
7/12/23 5:00,25170
7/12/23 6:00,26040
7/12/23 7:00,27698
7/12/23 8:00,28521
7/12/23 9:00,28918
7/12/23 10:00,29238
7/12/23 11:00,29611
7/12/23 12:00,30493
7/12/23 13:00,31525
7/12/23 14:00,32423
7/12/23 15:00,34152
7/12/23 16:00,35739
7/12/23 17:00,37108
7/12/23 18:00,37668
7/12/23 19:00,37201
7/12/23 20:00,36074
7/12/23 21:00,34540
7/12/23 22:00,32037
7/12/23 23:00,29604
7/13/23 0:00,27788
7/13/23 1:00,26306
7/13/23 2:00,25238
7/13/23 3:00,24801
7/13/23 4:00,24609
7/13/23 5:00,25012
7/13/23 6:00,25995
7/13/23 7:00,27584
7/13/23 8:00,28689
7/13/23 9:00,28750
7/13/23 10:00,29610
7/13/23 11:00,30192
7/13/23 12:00,30576
7/13/23 13:00,31781
7/13/23 14:00,33255
7/13/23 15:00,34878
7/13/23 16:00,36333
7/13/23 17:00,37742
7/13/23 18:00,38291
7/13/23 19:00,37845
7/13/23 20:00,36826
7/13/23 21:00,35278
7/13/23 22:00,32701
7/13/23 23:00,30150
7/14/23 0:00,28120
7/14/23 1:00,26898
7/14/23 2:00,26273
7/14/23 3:00,25651
7/14/23 4:00,25257
7/14/23 5:00,25410
7/14/23 6:00,26418
7/14/23 7:00,28078
7/14/23 8:00,28845
7/14/23 9:00,29083
7/14/23 10:00,29532
7/14/23 11:00,30258
7/14/23 12:00,31211
7/14/23 13:00,32620
7/14/23 14:00,34321
7/14/23 15:00,36474
7/14/23 16:00,38281
7/14/23 17:00,39539
7/14/23 18:00,40027
7/14/23 19:00,39320
7/14/23 20:00,37958
7/14/23 21:00,36121
7/14/23 22:00,33549
7/14/23 23:00,31086
7/15/23 0:00,28966
7/15/23 1:00,27176
7/15/23 2:00,25674
7/15/23 3:00,24861
7/15/23 4:00,24374
7/15/23 5:00,24380
7/15/23 6:00,24887
7/15/23 7:00,26925
7/15/23 8:00,28414
7/15/23 9:00,28503
7/15/23 10:00,28375
7/15/23 11:00,28424
7/15/23 12:00,29410
7/15/23 13:00,30878
7/15/23 14:00,32553
7/15/23 15:00,34724
7/15/23 16:00,36524
7/15/23 17:00,38244
7/15/23 18:00,38982
7/15/23 19:00,38624
7/15/23 20:00,37420
7/15/23 21:00,35672
7/15/23 22:00,33208
7/15/23 23:00,30817
7/16/23 0:00,28957
7/16/23 1:00,27334
7/16/23 2:00,25939
7/16/23 3:00,25149
7/16/23 4:00,24500
7/16/23 5:00,24119
7/16/23 6:00,24298
7/16/23 7:00,26058
7/16/23 8:00,27202
7/16/23 9:00,27627
7/16/23 10:00,28185
7/16/23 11:00,29062
7/16/23 12:00,30569
7/16/23 13:00,32216
7/16/23 14:00,33823
7/16/23 15:00,35597
7/16/23 16:00,37151
7/16/23 17:00,38595
7/16/23 18:00,39182
7/16/23 19:00,38711
7/16/23 20:00,37821
7/16/23 21:00,36176
7/16/23 22:00,33696
7/16/23 23:00,31388
